"","T_Dummy","Ordinal_4","Ordinal_7","Treatment_1","Treatment_2","Treatment_3","Age","Ideo_Congruence","Education_Score","Q_Gender","Income_Score","Article_day","ResponseId","Article_Num","Final_FC"
"770",1,4,7,0,1,0,44,1,3,0,1,"Day10_1","R_2qezUdESXyZCYby","1","FM"
"771",1,2,5,0,0,0,55,0,1,0,1,"Day10_1","R_2dnMeNrfuonSf8X","1","FM"
"772",0,3,4,0,1,0,19,0,1,0,0,"Day10_1","R_1hYVjrJDsPeiZ5O","1","FM"
"773",0,1,2,1,0,0,24,0,3,0,1,"Day10_1","R_1jIEgiwqnWfIdfE","1","FM"
"774",0,2,1,0,1,0,74,0,3,0,1,"Day10_1","R_1TylOzUXxrcunJf","1","FM"
"775",0,2,4,0,0,0,30,0,1,1,1,"Day10_1","R_1jMUVHRyrfoiOnm","1","FM"
"776",0,2,5,0,1,0,46,0,1,0,0,"Day10_1","R_2v6QHL9zFjV5P9H","1","FM"
"777",1,3,7,1,0,0,40,0,1,0,0,"Day10_1","R_DM0LkflM7plkb05","1","FM"
"778",0,2,1,1,0,0,59,0,1,0,0,"Day10_1","R_1HnpnwutvP0CBas","1","FM"
"779",1,4,7,0,0,1,22,1,3,0,3,"Day10_1","R_Z2EwEnDZ19wMZ5T","1","FM"
"780",0,1,1,0,1,0,44,0,1,0,0,"Day10_1","R_2tAmbYSGJIHrGgM","1","FM"
"781",0,3,4,0,0,0,57,0,2,0,0,"Day10_1","R_2dSBF1x167ecPPT","1","FM"
"782",1,4,7,0,1,0,61,0,2,1,1,"Day10_1","R_3HuJbzBjmSBNFQc","1","FM"
"783",0,3,4,0,0,1,52,0,1,1,0,"Day10_1","R_1hRb281ss7D0zs9","1","FM"
"784",0,2,2,0,1,0,42,0,1,1,0,"Day10_1","R_24jePXNOcOqKnyY","1","FM"
"785",1,4,6,1,0,0,42,0,1,1,0,"Day10_1","R_1P8azZfiBOxJCgU","1","FM"
"786",0,3,5,1,0,0,19,0,1,0,1,"Day10_1","R_3Gx4Bz4LBTsfNRH","1","FM"
"787",1,4,7,0,0,1,33,0,1,0,0,"Day10_1","R_3nlsGIlKgMqib9V","1","FM"
"788",0,3,4,0,0,1,61,1,1,0,0,"Day10_1","R_p5m22iQeUMHaaNr","1","FM"
"789",1,4,6,0,0,0,26,0,1,1,0,"Day10_1","R_2ONhethp3TyARiH","1","FM"
"790",0,1,2,0,1,0,28,0,3,0,0,"Day10_1","R_2c5xZSBoeN6SlH6","1","FM"
"791",0,2,3,0,1,0,34,0,2,1,2,"Day2_2","R_2wEpvdP9HPHqLdl","2","FM"
"792",0,2,3,0,1,0,23,0,2,0,0,"Day2_2","R_2WHfhk5SDjGYo4e","2","FM"
"793",1,3,7,0,1,0,38,0,2,1,1,"Day2_2","R_1DvCYU66ka24b90","2","FM"
"794",1,4,7,0,0,1,33,1,1,1,2,"Day2_2","R_1ff1SES3BbIyDNJ","2","FM"
"795",1,3,6,0,0,1,53,0,4,1,1,"Day2_2","R_33jPevAAQFWjr14","2","FM"
"796",0,3,3,1,0,0,45,0,1,0,0,"Day2_2","R_QntkeqV2RH948p3","2","FM"
"797",0,2,4,0,0,0,62,0,1,1,0,"Day2_2","R_XZJ6ria1LU6kGEF","2","FM"
"798",1,4,7,0,0,1,40,0,3,1,2,"Day2_2","R_9nPREIeeEPTarT3","2","FM"
"799",0,2,2,0,0,0,43,0,1,1,0,"Day2_2","R_9H1COxgq0xt87ZL","2","FM"
"800",0,1,2,1,0,0,73,0,2,0,1,"Day2_2","R_27DS86pVGoAkgzz","2","FM"
"801",0,4,6,0,0,0,45,1,2,1,0,"Day2_2","R_3HMosZjeAPjRHlM","2","FM"
"802",0,3,3,0,0,1,34,0,3,1,2,"Day2_2","R_1E4eqwMIbfAZUm1","2","FM"
"803",1,4,6,0,1,0,79,1,4,1,1,"Day2_2","R_1JCN38zDSDrIpho","2","FM"
"804",0,2,3,0,1,0,42,0,1,1,0,"Day2_2","R_332zwEWsirxcpL0","2","FM"
"805",1,4,5,1,0,0,74,1,3,1,1,"Day2_2","R_2PupJgdciUI7mwY","2","FM"
"806",0,2,3,1,0,0,63,0,2,0,0,"Day2_2","R_2rPDBBnaZ71uBMc","2","FM"
"807",1,4,6,0,0,1,43,1,3,1,3,"Day2_2","R_1puGtbXR6uIw5aD","2","FM"
"808",0,3,4,1,0,0,50,0,1,0,0,"Day2_2","R_pguJdTK8cUORFqp","2","FM"
"809",0,1,1,0,1,0,38,0,1,1,0,"Day2_2","R_2UYR7bLeijO3mel","2","FM"
"810",0,3,1,0,0,1,21,0,1,0,3,"Day2_2","R_1mxehhpVb47K4AU","2","FM"
"811",1,3,4,1,0,0,28,1,1,1,0,"Day2_2","R_2UY2y7DjtE5W73S","2","FM"
"812",1,4,6,1,0,0,44,0,1,0,1,"Day2_2","R_29o8XyErKUFoA7O","2","FM"
"813",0,2,2,0,1,0,54,0,1,0,0,"Day2_2","R_2wElvvfBQgvxFVE","2","FM"
"814",0,3,6,0,1,0,73,1,1,1,0,"Day2_2","R_3pmuGxLfbcCBHf6","2","FM"
"815",1,3,4,0,0,0,71,0,5,1,0,"Day2_2","R_3ku0qkAu8vBWUj9","2","FM"
"816",0,3,4,0,0,1,24,1,1,1,0,"Day2_2","R_2P24iGP9pTRFjDO","2","FM"
"817",0,3,5,0,0,1,79,1,2,0,0,"Day2_2","R_3O03PsHLe1bSNtm","2","FM"
"818",1,4,6,0,0,0,85,1,1,0,1,"Day2_2","R_1jJ407VISzDPCHo","2","FM"
"819",1,3,6,0,0,1,22,0,1,1,0,"Day2_2","R_2WBwlsGMOX6A1NP","2","FM"
"820",0,2,2,0,0,1,67,0,3,0,0,"Day2_2","R_xti6XdhkOw01onn","2","FM"
"821",0,3,4,1,0,0,34,0,2,1,1,"Day2_2","R_su6Ns52pL6NohH3","2","FM"
"822",1,3,6,0,0,0,46,0,1,0,0,"Day2_2","R_3UxwxoLF5jwNKc9","2","FM"
"823",1,3,5,0,1,0,30,1,3,0,0,"Day2_2","R_1nYC4ZB87xQcq9S","2","FM"
"824",0,3,5,1,0,0,68,1,3,0,0,"Day2_2","R_3jvRUt8C8Ka7CKt","2","FM"
"825",0,2,2,0,0,1,34,0,3,1,3,"Day2_2","R_z8r3dKAvylanKPD","2","FM"
"826",0,3,4,1,0,0,88,0,0,1,0,"Day2_2","R_1FQYWZn1PEJGq7f","2","FM"
"827",0,3,4,0,1,0,23,0,1,0,0,"Day2_2","R_2t8PF6LVs9NYx5i","2","FM"
"828",1,4,7,0,0,1,37,0,0,1,2,"Day2_2","R_1GxGW1MXqH5MKr5","2","FM"
"829",1,4,6,0,0,0,62,1,3,0,0,"Day2_2","R_2sXvy4sefCi32td","2","FM"
"830",1,3,5,1,0,0,59,0,1,1,0,"Day2_2","R_248cM6eXTecq3m0","2","FM"
"831",1,3,6,0,0,1,33,0,3,1,3,"Day2_2","R_2TCeWZKNveJkwSN","2","FM"
"832",1,3,5,0,0,0,43,0,2,1,1,"Day2_2","R_1Ntr4QLFn66nHze","2","FM"
"833",0,3,2,0,1,0,18,1,2,0,0,"Day2_2","R_26kIoJlyNqzprIa","2","FM"
"834",1,4,7,0,1,0,76,1,2,0,1,"Day2_2","R_aXLR8krk0DBSsKJ","2","FM"
"835",0,1,4,0,0,1,26,0,1,1,2,"Day2_2","R_2XgGCvJx6qdWYv9","2","FM"
"836",1,4,4,1,0,0,25,0,1,0,0,"Day2_2","R_BDh2wkC7ZnIWcPD","2","FM"
"837",0,1,1,0,1,0,45,0,1,1,0,"Day2_2","R_bxUmOAxnLtJDRqF","2","FM"
"838",0,3,4,0,1,0,75,0,1,0,0,"Day2_2","R_3NPy0WfjJ2fUSpp","2","FM"
"839",1,3,7,1,0,0,34,0,1,0,1,"Day2_2","R_3NPtZaj429cU6Vv","2","FM"
"840",1,3,6,0,0,1,34,0,3,1,2,"Day2_2","R_2rT07y4suRIGtZB","2","FM"
"841",1,4,6,0,0,1,36,1,3,1,3,"Day2_2","R_2YWWIYXsQ1g1LTI","2","FM"
"842",1,3,6,0,0,0,47,0,3,1,2,"Day2_2","R_1KwHHmyQu5TMjXE","2","FM"
"843",1,3,5,0,1,0,35,0,1,0,0,"Day2_2","R_1DA7HQBCYK1bbim","2","FM"
"844",1,3,4,0,1,0,33,0,1,0,0,"Day2_2","R_3P82rsVG8wG8JGZ","2","FM"
"845",0,2,3,0,0,0,51,0,2,1,0,"Day2_2","R_2DOcnbCNxSRYVJX","2","FM"
"846",1,4,7,1,0,0,52,0,0,0,0,"Day2_2","R_33vUZVzc8AOiVMY","2","FM"
"847",0,4,1,0,0,0,25,0,1,1,0,"Day2_2","R_2sShEUMVAHQjcah","2","FM"
"848",1,4,7,0,0,0,72,0,3,1,1,"Day2_2","R_2cA6qbSu8wLZz2z","2","FM"
"849",0,2,4,1,0,0,44,0,3,1,1,"Day2_2","R_BRKYXIbtCaXcL2V","2","FM"
"850",0,2,2,1,0,0,48,0,3,1,0,"Day2_2","R_OHAEc5vFzf6NGrn","2","FM"
"851",0,3,4,0,0,0,19,0,1,0,0,"Day2_2","R_3EtJ15mYhnHaSv0","2","FM"
"852",0,3,5,0,0,0,42,0,1,0,1,"Day2_2","R_UWUXytrPIbku3VT","2","FM"
"853",1,3,4,0,0,1,44,1,3,1,1,"Day2_2","R_r7QKybHK9OPoRGh","2","FM"
"854",0,1,2,1,0,0,70,0,2,0,0,"Day2_2","R_1OvJzxtIK8tmq76","2","FM"
"855",0,1,1,0,0,1,60,1,3,0,0,"Day2_2","R_3JehVbatPy4AlSL","2","FM"
"856",0,3,5,0,0,0,74,0,1,1,1,"Day2_2","R_2Qm236RQ5OrjCjY","2","FM"
"857",0,1,1,0,0,0,71,0,1,1,0,"Day2_2","R_s7hjpbT790CWsfv","2","FM"
"858",0,2,3,1,0,0,23,0,3,1,1,"Day2_2","R_1ps3UQYCTJtMxRe","2","FM"
"859",0,2,5,0,1,0,69,0,1,0,0,"Day2_2","R_301MHSuFZFSg42U","2","FM"
"860",1,4,7,0,0,1,23,0,2,1,0,"Day2_2","R_uquaOhHnyIvMqK5","2","FM"
"861",0,3,4,0,0,1,44,1,3,0,1,"Day2_2","R_2tFfsN34hQyXdb3","2","FM"
"862",1,4,7,1,0,0,48,0,1,1,0,"Day2_2","R_1OqtWIrLvyCw4LU","2","FM"
"863",0,2,3,0,0,0,22,1,1,0,1,"Day2_2","R_2s0T6RUYFxHduY5","2","FM"
"864",1,3,6,1,0,0,26,0,2,1,1,"Day2_2","R_XMpK3tj4QxJKaBz","2","FM"
"865",0,2,2,0,1,0,29,0,1,0,0,"Day2_2","R_2BxM6wWwG5Hxxvp","2","FM"
"866",1,3,5,0,0,0,69,0,1,1,1,"Day2_2","R_2fDxyUsWJ4BQWvn","2","FM"
"867",1,3,6,0,1,0,27,1,3,0,1,"Day2_2","R_1FzxsLEg2kD88qQ","2","FM"
"868",0,2,4,0,0,0,44,1,5,0,1,"Day2_2","R_3KZqLAHwO6S3Mkf","2","FM"
"869",1,3,6,1,0,0,82,0,1,1,1,"Day2_2","R_8ivO4eypDwWiAUh","2","FM"
"870",0,2,4,0,0,1,57,0,1,1,0,"Day2_2","R_2zvw05HdUhOibJx","2","FM"
"871",0,1,1,0,1,0,59,0,1,1,0,"Day2_2","R_1qXq2patRTM8Cyy","2","FM"
"872",1,3,6,0,0,0,48,0,1,0,1,"Day2_2","R_XhA2KEYCHhO613P","2","FM"
"873",0,1,2,0,0,1,66,0,3,0,0,"Day2_2","R_1EgpZ4PxWrrhBzz","2","FM"
"874",1,4,7,1,0,0,62,1,2,0,1,"Day2_2","R_2CHteGIjyVRF3Uz","2","FM"
"875",0,2,3,0,1,0,36,0,1,1,0,"Day2_2","R_3KvxxXgj8cNEQJW","2","FM"
"876",1,4,7,0,0,0,42,0,3,1,2,"Day2_2","R_2ZEN3fRf6RurqPq","2","FM"
"877",1,4,7,0,1,0,34,0,1,0,0,"Day2_2","R_bDR8hvOb0V7C0EN","2","FM"
"878",0,3,4,0,1,0,37,0,4,0,3,"Day2_2","R_3j3rTIFQFvMqMFe","2","FM"
"879",1,4,6,0,0,0,73,0,4,1,0,"Day2_2","R_d6kH8noJaiJTkhX","2","FM"
"880",1,4,7,0,1,0,76,1,1,1,0,"Day2_2","R_12irigxw0zqDQpI","2","FM"
"881",1,4,7,0,1,0,77,1,3,1,0,"Day2_2","R_1ruga20rggQajpD","2","FM"
"882",1,4,7,0,0,1,35,0,3,1,1,"Day2_2","R_SJ2EZSrIqqlnxSh","2","FM"
"883",1,4,7,0,0,1,80,1,4,1,1,"Day2_2","R_NURZXDeYbQA9v7r","2","FM"
"884",1,4,7,0,1,0,21,0,3,0,1,"Day2_2","R_1LuNMBSZWexVtlF","2","FM"
"885",1,4,7,1,0,0,67,0,4,1,0,"Day2_2","R_3j2sgiXp0rfxovf","2","FM"
"886",0,3,4,0,0,0,55,0,3,1,0,"Day2_2","R_10ovD1Mu9MhpN7J","2","FM"
"887",0,1,1,0,0,1,37,0,0,1,0,"Day2_2","R_2Xbz1CveZdeOkZk","2","FM"
"888",0,3,2,0,1,0,43,0,2,0,1,"Day2_2","R_3MLvjwpYaX2r8au","2","FM"
"889",0,1,1,0,1,0,26,0,2,0,1,"Day2_2","R_1imvo0pN6Quoa1t","2","FM"
"890",1,4,5,0,1,0,71,0,1,1,1,"Day2_2","R_9N7PXyyw5Thdey5","2","FM"
"891",1,3,5,0,0,1,25,1,2,1,2,"Day2_2","R_2s4Ql8viuanbRyl","2","FM"
"892",0,3,4,0,0,0,72,1,3,0,1,"Day2_2","R_yBZpZ9cEtSXvO6d","2","FM"
"893",0,3,4,0,0,1,52,1,1,0,0,"Day2_2","R_3DhCQE1jj5tCig5","2","FM"
"894",1,4,6,0,0,1,33,1,1,1,0,"Day2_2","R_eQbDkEzlyUbzGCd","2","FM"
"895",0,3,5,0,0,0,53,0,1,1,0,"Day2_2","R_3lXK27i8zSJlumL","2","FM"
"896",0,2,4,0,0,1,62,0,1,0,1,"Day2_2","R_T58ui1GLyw8R2DL","2","FM"
"897",0,2,5,0,0,0,35,0,1,0,1,"Day2_2","R_1FQaVy2IWIHbpf7","2","FM"
"898",1,4,6,1,0,0,45,0,4,1,3,"Day2_2","R_5it0VLWim6HDjcl","2","FM"
"899",1,3,6,0,0,1,35,1,3,1,1,"Day2_2","R_3q8LW0fgo28ppGa","2","FM"
"900",0,3,3,1,0,0,73,1,3,0,0,"Day2_2","R_2EGfqyWHogpXxNS","2","FM"
"901",0,3,4,0,1,0,81,0,3,0,2,"Day2_2","R_1H6PGBva9r7Cmw3","2","FM"
"902",1,4,6,0,0,1,33,0,3,1,3,"Day2_2","R_rpXq75vnznjmYMh","2","FM"
"903",1,4,7,1,0,0,80,0,1,1,0,"Day2_2","R_1OJNk22wS1TuTGy","2","FM"
"904",1,4,7,0,1,0,60,1,2,0,1,"Day2_2","R_2VyVjTsWW1XJkDj","2","FM"
"905",0,2,1,0,0,0,75,0,4,0,3,"Day2_2","R_ABRHkUeL0QK5zKp","2","FM"
"906",1,4,6,1,0,0,67,0,4,1,3,"Day2_2","R_2ONngOIp5GfkTw9","2","FM"
"907",1,3,5,0,0,1,61,0,2,0,0,"Day2_2","R_9YayJOHS2wbQ7EB","2","FM"
"908",1,2,7,1,0,0,45,0,1,0,1,"Day2_2","R_2wyo0WnfNTCP9S1","2","FM"
"909",0,2,3,0,0,0,72,1,3,0,1,"Day2_2","R_1Qcoh4O7xtSXN7C","2","FM"
"910",0,2,3,1,0,0,84,0,2,0,0,"Day2_2","R_ZJK8DNCyp8HGzCx","2","FM"
"911",1,4,6,1,0,0,52,0,1,1,0,"Day2_2","R_UXCf4aK1FsxW1kB","2","FM"
"912",1,4,5,0,0,1,81,0,4,1,0,"Day2_2","R_1FzwJ83L5mbivH4","2","FM"
"913",0,2,2,1,0,0,76,0,1,1,0,"Day2_2","R_1CfGHF1tST7C25G","2","FM"
"914",0,3,4,0,1,0,30,1,2,1,1,"Day2_2","R_1rCGb8dXwcK7o8P","2","FM"
"915",0,2,2,0,0,1,28,1,2,1,1,"Day2_2","R_0rfT7aG28Aprzjz","2","FM"
"916",1,3,5,1,0,0,80,1,3,0,2,"Day2_2","R_xsBgHSjcxL9RHLH","2","FM"
"917",0,2,4,1,0,0,52,1,1,0,0,"Day2_2","R_8uJzELeujVp4VHz","2","FM"
"918",0,4,4,0,0,1,48,1,1,1,0,"Day2_2","R_1ri7W2cVjie9sLI","2","FM"
"919",0,3,4,1,0,0,24,0,1,1,0,"Day2_2","R_2f88xn8N4RxSPth","2","FM"
"920",0,3,1,0,0,0,67,0,1,0,0,"Day2_2","R_6S7bfl1U0mXrGMx","2","FM"
"921",1,4,6,0,0,0,52,0,2,0,0,"Day2_2","R_1rNZu2CdsJDXIei","2","FM"
"922",0,2,1,1,0,0,73,1,3,0,0,"Day2_2","R_1pGW2UVjxFz5OBw","2","FM"
"923",1,2,3,1,0,0,25,1,2,0,2,"Day2_2","R_2YgGJ905CeVgzzU","2","FM"
"924",0,3,4,0,1,0,46,1,0,0,0,"Day2_2","R_3szhM9N9zBFEKUR","2","FM"
"925",1,4,6,0,0,1,65,1,3,0,0,"Day2_2","R_1hAzK8M0QiUqCvJ","2","FM"
"926",1,4,7,1,0,0,28,1,2,0,0,"Day2_2","R_2BlINRsQV9pW6vR","2","FM"
"927",1,4,6,0,1,0,35,0,2,0,0,"Day2_2","R_z0SbrHOIHQIXoFb","2","FM"
"928",0,2,2,0,0,0,80,0,1,1,1,"Day2_2","R_2QSt7htaGBFHZNf","2","FM"
"929",1,3,6,0,0,0,70,0,1,0,0,"Day2_2","R_1IGYAhNaWx3UqFu","2","FM"
"930",0,2,6,0,0,0,45,0,2,0,0,"Day2_2","R_3FJM8JFjnf3ccUP","2","FM"
"931",0,2,4,0,0,0,28,0,1,1,1,"Day2_2","R_2f1X8LW2GULp1NS","2","FM"
"932",1,4,7,0,1,0,35,1,2,0,0,"Day2_2","R_2eaGWdvqhRacCJ7","2","FM"
"933",1,3,5,0,0,0,30,1,4,0,0,"Day2_2","R_3MSvROLQSMDxAlg","2","FM"
"934",1,4,6,0,0,1,34,0,2,1,1,"Day2_2","R_1IsfM17uVkmSpnE","2","FM"
"935",1,4,7,0,0,1,35,1,1,0,0,"Day2_2","R_3kBXE2DsBQSm91n","2","FM"
"936",1,4,7,0,1,0,85,1,4,1,1,"Day2_2","R_scWF2fm8hHV9fO1","2","FM"
"937",0,1,1,1,0,0,71,0,3,1,0,"Day2_2","R_3D8ffGoiZgZCeDB","2","FM"
"938",1,4,7,0,0,0,40,0,1,1,2,"Day2_2","R_2ZTZpLsL76Y0osl","2","FM"
"939",1,4,6,0,0,1,60,1,3,1,1,"Day2_2","R_331E8tzQjoNjuGS","2","FM"
"940",1,3,5,0,1,0,72,1,1,1,0,"Day2_2","R_Ulro360HrThzakF","2","FM"
"941",0,1,1,0,0,0,73,1,3,1,2,"Day2_2","R_1dFjeNiJfbmxKPi","2","FM"
"942",1,3,5,1,0,0,33,1,2,0,1,"Day2_2","R_2SvPSKiinH3Y0xX","2","FM"
"943",0,2,4,1,0,0,19,0,1,0,1,"Day2_2","R_2PinGhW3FBoyeye","2","FM"
"944",0,NA,4,1,0,0,21,1,1,0,0,"Day2_2","R_3siAS6G7Suy9t4P","2","FM"
"945",1,2,4,0,1,0,77,0,3,1,1,"Day2_2","R_1gzMuU0aRe0IRsJ","2","FM"
"946",0,2,4,1,0,0,37,0,1,0,0,"Day2_2","R_3HAAN2PpSGLAaQS","2","FM"
"947",0,3,4,1,0,0,72,1,3,1,0,"Day2_2","R_2f2uxnEOlbVh24O","2","FM"
"948",0,3,5,1,0,0,38,0,1,0,1,"Day2_2","R_3fBlvouA07I6MnV","2","FM"
"949",1,4,7,0,0,1,59,1,1,0,1,"Day2_2","R_1luXPNBS6rpkFZs","2","FM"
"950",0,2,5,1,0,0,48,0,4,0,3,"Day2_2","R_1IcPiP2WsXPk6AH","2","FM"
"951",0,1,1,0,0,0,75,0,1,0,0,"Day2_2","R_3GBC0t0YPsjjbM3","2","FM"
"952",1,3,6,0,0,0,40,0,2,0,1,"Day2_2","R_d4OhkdBGWdu9W0x","2","FM"
"953",0,4,6,1,0,0,76,1,5,0,1,"Day2_2","R_2Y3Wp0kFxqz8Fid","2","FM"
"954",0,3,5,1,0,0,36,1,2,0,0,"Day2_2","R_Dw3bjoXRjY2m9xL","2","FM"
"955",1,3,5,0,1,0,52,0,3,0,1,"Day2_2","R_30ob9dtrYpCXID8","2","FM"
"956",0,2,4,1,0,0,75,0,1,0,0,"Day2_2","R_20TjZiZ6HTijrkb","2","FM"
"957",1,3,6,0,0,1,52,1,1,1,0,"Day2_2","R_sLvefaCPnfsgLK1","2","FM"
"958",1,4,7,0,1,0,37,0,0,1,3,"Day2_2","R_0NcDgrq2yrppQnT","2","FM"
"959",1,4,7,0,1,0,38,0,3,1,1,"Day2_2","R_1E559TsnWXqsoDq","2","FM"
"960",0,1,2,0,0,1,37,0,1,1,0,"Day2_2","R_psfKQ7awdfEGKtP","2","FM"
"961",1,4,6,0,1,0,46,0,4,0,3,"Day2_2","R_1fZBK6JPjIVwTWs","2","FM"
"962",1,4,7,1,0,0,45,0,1,0,0,"Day2_2","R_2fkzwj3qMkKQlYQ","2","FM"
"963",0,3,5,1,0,0,63,1,2,0,0,"Day2_2","R_dg5QEpalBmKDIK5","2","FM"
"964",1,4,6,0,0,1,33,1,1,1,0,"Day2_2","R_3fBsJtsP7UiUHIe","2","FM"
"965",1,4,7,1,0,0,48,0,1,1,0,"Day2_2","R_3hcnOKmQdO8Un6M","2","FM"
"966",0,3,4,0,1,0,34,1,4,1,1,"Day2_2","R_1FrZNqx6N4gXB8q","2","FM"
"967",1,4,6,0,0,0,40,0,2,1,2,"Day2_2","R_25Zr5az3ElAxZBV","2","FM"
"968",0,3,4,0,0,0,66,1,1,0,0,"Day2_2","R_2djdkuxNx53xP5a","2","FM"
"969",0,2,4,0,1,0,46,0,3,0,2,"Day2_2","R_2zFIxXoBXDTzh8d","2","FM"
"970",0,1,1,0,0,0,81,0,1,1,0,"Day2_2","R_1o1OYX398UYekDK","2","FM"
"971",1,3,5,0,0,1,71,0,1,0,0,"Day2_2","R_1F3wCFCvVYUV12e","2","FM"
"972",1,3,6,1,0,0,68,0,1,1,0,"Day2_2","R_1igpsqiBePrrchY","2","FM"
"973",0,1,1,1,0,0,48,1,5,0,1,"Day2_2","R_31opWCHUEyB9qBd","2","FM"
"974",0,1,1,0,0,0,72,0,1,1,1,"Day2_2","R_3NRhED1OMRTdHwd","2","FM"
"975",0,2,6,0,0,1,35,1,3,1,1,"Day2_2","R_2UfprYtOCpUQA1B","2","FM"
"976",0,1,1,0,1,0,81,0,1,0,0,"Day2_2","R_2uKiv8WzrZCvqy3","2","FM"
"977",0,2,1,0,1,0,19,1,1,0,0,"Day2_2","R_2ZPjnC3mHNP4p9i","2","FM"
"978",0,1,4,0,0,0,69,1,4,0,0,"Day2_2","R_6eQZnJybmlJM2UV","2","FM"
"979",0,2,4,0,0,1,59,1,1,0,0,"Day2_2","R_Dirni31IBg8ZzcR","2","FM"
"980",0,3,5,0,1,0,50,0,2,1,1,"Day2_2","R_1hKz0XXE68bSzGA","2","FM"
"981",1,2,4,0,1,0,42,1,2,1,2,"Day2_2","R_33rUntwo3gkx7eT","2","FM"
"982",0,3,5,0,0,1,49,0,1,1,1,"Day2_2","R_8lfpmnFiaHGqX6N","2","FM"
"983",0,1,1,0,0,0,75,0,1,0,0,"Day2_2","R_W6umU2rHMjX8kM1","2","FM"
"984",0,3,4,1,0,0,37,0,1,1,0,"Day2_2","R_zYHy9vQ8ukpB3cB","2","FM"
"985",1,3,4,0,0,1,44,0,1,0,1,"Day2_2","R_1C4j8DRNfJXMVyP","2","FM"
"986",0,2,3,0,0,0,73,0,3,1,3,"Day2_2","R_2Eiq1qXuDPheyXf","2","FM"
"987",0,2,5,0,0,1,33,0,4,1,3,"Day2_2","R_3QDaLed32DP5Lcc","2","FM"
"988",1,3,5,1,0,0,69,0,1,0,0,"Day2_2","R_2WwHQINW9T7j19b","2","FM"
"989",1,4,6,0,0,0,81,0,1,1,1,"Day2_2","R_28NHhUHX58BqrRB","2","FM"
"990",0,2,4,0,1,0,42,1,1,1,0,"Day2_2","R_1MXa6QdI3Dpm10c","2","FM"
"991",0,2,3,0,1,0,66,1,3,1,0,"Day2_2","R_216VduqGn7Lur7k","2","FM"
"992",1,4,7,0,0,1,60,1,2,1,0,"Day2_2","R_2Y6dPCB0kfiMlWj","2","FM"
"993",0,2,2,0,0,1,44,0,2,0,1,"Day2_2","R_NVGK5zm11oWjlGV","2","FM"
"994",1,4,7,1,0,0,54,1,3,0,3,"Day2_2","R_1ghFUs3ASV8hB1O","2","FM"
"995",0,3,3,0,0,1,57,0,1,1,1,"Day2_2","R_cxdRiZ3MNZgPQf7","2","FM"
"996",0,2,4,1,0,0,47,1,1,0,0,"Day2_2","R_yXhFA5tALOHzIjv","2","FM"
"997",0,2,4,0,1,0,47,0,4,0,2,"Day2_2","R_3eG7m2TtNZWUQYF","2","FM"
"998",1,4,7,0,1,0,43,0,1,1,1,"Day2_2","R_1n9DTlYxPoONJYD","2","FM"
"999",1,4,7,0,0,1,44,0,3,1,2,"Day2_2","R_py3QAqLq9UGeojn","2","FM"
"1000",1,4,7,0,0,1,27,0,5,1,1,"Day2_2","R_Wr3NCQhECR9RSoh","2","FM"
"1001",0,1,1,0,0,1,53,0,3,1,0,"Day2_2","R_1FsNYVExz66Hn1y","2","FM"
"1002",0,2,2,0,0,1,44,1,3,1,0,"Day2_2","R_3Pi4mFKPZPtYq1A","2","FM"
"1003",0,2,4,0,0,1,47,0,1,1,0,"Day2_2","R_6qTJw0pSHugH0R3","2","FM"
"1004",0,1,1,0,0,1,38,0,3,1,0,"Day2_2","R_1exur447MeZKfpQ","2","FM"
"1005",0,2,4,0,0,0,38,0,2,1,2,"Day2_2","R_10AjghY7DjP2NI9","2","FM"
"1006",0,2,4,1,0,0,66,1,3,1,0,"Day2_2","R_1kTS8pg9ZVwVI7a","2","FM"
"1007",1,3,5,0,0,0,22,1,1,0,1,"Day2_2","R_2ffCb7VuDR0aCKi","2","FM"
"1008",1,4,5,0,0,0,61,1,1,0,0,"Day2_2","R_3F26hhjTp4T92mc","2","FM"
"1009",1,3,6,0,1,0,77,0,3,1,0,"Day2_2","R_332XX7e5hw5IUAR","2","FM"
"1010",0,3,4,0,0,1,42,0,1,1,0,"Day2_2","R_2amEQ4wGcpdiXoS","2","FM"
"1011",0,2,6,1,0,0,25,1,3,0,2,"Day2_2","R_Ox5MniS88840PD3","2","FM"
"1012",1,3,5,0,1,0,33,1,4,0,0,"Day2_2","R_2UVkIZZ2Tqdb1Te","2","FM"
"1013",0,3,5,0,1,0,42,0,1,1,1,"Day2_2","R_3OkLBKg5oxj5q1c","2","FM"
"1014",1,4,6,0,1,0,37,0,2,1,2,"Day2_2","R_3fwuZrP2D5eGtmL","2","FM"
"1015",0,2,3,0,1,0,81,0,3,0,1,"Day2_2","R_1kRebgcja9gxAbF","2","FM"
"1016",1,4,5,1,0,0,30,0,1,1,0,"Day2_2","R_2XbTnIx42WD74x0","2","FM"
"1017",1,2,3,0,0,0,45,0,1,0,1,"Day2_2","R_QoHaMHIWTxU9nhL","2","FM"
"1018",0,3,4,1,0,0,70,1,3,0,1,"Day2_2","R_1FJQClRh96su8zs","2","FM"
"1019",0,1,1,0,0,0,55,0,0,1,0,"Day2_2","R_SPLtlmThm12ZoRP","2","FM"
"1020",0,2,2,1,0,0,51,0,4,1,1,"Day2_2","R_3MoPkxUxUgrEpkf","2","FM"
